engine,dataset,task,start,end,walltime,duration,level,type
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_24,1219.56,1240.98,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_25,1348.07,1358.78,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_26,1348.07,1358.78,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_27,1348.07,1358.78,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_28,1348.07,1358.78,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_29,1337.36,1358.78,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_3,1230.27,1240.98,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_30,1230.27,1240.98,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_31,1230.27,1240.98,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_32,1230.27,1240.98,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_33,1230.27,1251.69,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_34,1337.36,1348.07,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_35,1337.36,1348.07,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_36,1337.36,1348.07,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_37,1337.36,1348.07,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_38,1326.65,1348.07,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_4,1240.98,1251.69,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_5,1240.98,1251.69,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_6,1240.98,1251.69,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_7,1240.98,1251.69,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_8,1240.98,1262.4,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence_9,1326.65,1337.36,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_1,1326.65,1337.36,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_10,1326.65,1337.36,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_11,1326.65,1337.36,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_12,1315.94,1337.36,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_13,1251.69,1262.4,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_14,1251.69,1262.4,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_15,1251.69,1262.4,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_16,1251.69,1262.4,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_17,1251.69,1273.11,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_18,1315.94,1326.65,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_19,1315.94,1326.65,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_2,1315.94,1326.65,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_20,1315.94,1326.65,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_21,1305.23,1326.65,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_22,1262.4,1273.11,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_23,1262.4,1273.11,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_24,1262.4,1273.11,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_25,1262.4,1273.11,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_26,1262.4,1283.81,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_27,1305.23,1315.94,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_28,1305.23,1315.94,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_29,1305.23,1315.94,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_3,1305.23,1315.94,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_30,1294.52,1315.94,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_31,1273.11,1283.81,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_32,1273.11,1283.81,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_33,1273.11,1283.81,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_34,1273.11,1283.81,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_35,1273.11,1294.52,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_36,1294.52,1305.23,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_37,1294.52,1305.23,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_4,1294.52,1305.23,10.7089,6.46536,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_5,1283.81,1305.23,21.4179,10.8089,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_6,1283.81,1294.52,10.7089,2.22179,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_7,1283.81,1294.52,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_8,1294.52,1305.23,10.7089,8.58714,3,fast2bfq
real,ilmn-803,fast2bfq_fast2bfq_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence_9,1283.81,1294.52,10.7089,4.34357,3,fast2bfq
real,ilmn-803,fastqSplit_fastqSplit_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence,3,84.9377,81.9377,70.3574,0,fastqSplit
real,ilmn-803,fastqSplit_fastqSplit_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence,3,93.3377,90.3377,65.7648,0,fastqSplit
real,ilmn-803,fastqSplit_fastqSplit_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence,3,103.638,100.638,62.9404,0,fastqSplit
real,ilmn-803,fastqSplit_fastqSplit_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_5_sequence,3,117.038,114.038,62.2234,0,fastqSplit
real,ilmn-803,fastqSplit_fastqSplit_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_6_sequence,3,136.938,133.938,68.0596,0,fastqSplit
real,ilmn-803,fastqSplit_fastqSplit_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_7_sequence,68.9782,147.638,78.6596,62.8,0,fastqSplit
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_1,147.638,158.343,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_10,147.638,158.343,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_11,147.638,158.343,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_12,147.638,158.343,10.705,2.221,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_13,147.638,169.048,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_14,372.442,393.852,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_15,597.247,603.389,6.14199,1.9,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_16,597.247,601.589,4.34199,2.221,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_17,586.542,601.589,15.047,4.44199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_18,158.343,169.048,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_19,158.343,169.048,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_2,158.343,169.048,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_20,158.343,179.753,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_21,158.343,179.753,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_22,586.542,601.589,15.047,6.56299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_23,586.542,597.247,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_24,586.542,597.247,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_25,586.542,597.247,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_26,169.048,179.753,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_27,169.048,179.753,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_28,169.048,179.753,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_29,169.048,179.753,10.705,2.221,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_3,169.048,190.458,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_30,575.837,597.247,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_4,575.837,597.247,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_5,575.837,586.542,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_6,575.837,586.542,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_7,575.837,586.542,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_8,565.132,586.542,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_9,179.753,190.458,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_1,179.753,190.458,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_10,179.753,201.163,21.41,15.047,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_11,179.753,201.163,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_12,179.753,201.163,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_13,565.132,586.542,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_14,565.132,575.837,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_15,565.132,586.542,21.41,17.168,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_16,190.458,201.163,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_17,190.458,211.868,21.41,17.168,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_18,190.458,211.868,21.41,15.047,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_19,190.458,211.868,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_2,190.458,211.868,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_20,565.132,575.837,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_21,554.427,575.837,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_22,554.427,565.132,10.705,2.221,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_23,554.427,575.837,21.41,15.047,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_24,201.163,211.868,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_25,201.163,222.573,21.41,17.168,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_26,201.163,222.573,21.41,15.047,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_27,201.163,222.573,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_28,201.163,222.573,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_29,554.427,565.132,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_3,554.427,565.132,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_30,543.722,565.132,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_31,543.722,565.132,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_32,543.722,565.132,21.41,15.047,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_33,211.868,222.573,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_34,211.868,222.573,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_4,211.868,222.573,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_5,211.868,233.278,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_6,211.868,233.278,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_7,543.722,554.427,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_8,543.722,554.427,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_9,533.017,554.427,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_1,533.017,554.427,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_10,533.017,543.722,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_11,533.017,543.722,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_12,533.017,543.722,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_13,222.573,233.278,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_14,222.573,233.278,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_15,222.573,233.278,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_16,222.573,243.983,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_17,222.573,243.983,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_18,522.312,543.722,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_19,522.312,543.722,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_2,522.312,533.017,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_20,522.312,533.017,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_21,522.312,533.017,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_22,233.278,243.983,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_23,233.278,243.983,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_24,233.278,243.983,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_25,233.278,254.688,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_26,233.278,254.688,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_27,511.607,533.017,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_28,511.607,533.017,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_29,511.607,522.312,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_3,511.607,522.312,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_30,511.607,522.312,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_31,243.983,254.688,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_32,243.983,254.688,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_33,243.983,254.688,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_34,243.983,254.688,10.705,2.221,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_35,243.983,265.393,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_4,500.902,522.312,21.41,10.805,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_5,500.902,522.312,21.41,12.926,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_6,500.902,511.607,10.705,4.34199,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_7,500.902,511.607,10.705,6.46299,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_8,500.902,511.607,10.705,8.58399,1,filterContams
real,ilmn-803,filterContams_filterContams_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_9,490.197,511.607,21.41,10.805,1,filterContams
